raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor,Date
14-12-2025,Sunday   ,Chrome ,Mobile ,USA    ,Email         ,/about        ,2222,1278,944,2252,3372,0.3,338.6,383,0.2,100367.2,45.2,2025-12-14
20-02-2026,Friday   ,Edge   ,Mobile ,UAE    ,Organic Search,/landing-promo,4057,2778,1279,4519,7109,0.6,201.3,610,0.2,95054,23.4,2026-02-20
16-03-2026,Monday   ,Safari ,Tablet ,India  ,Referral      ,/contact      ,3454,2642,812,3827,15006,0.4,361.2,352,0.1,19958.6,5.8,2026-03-16
08-12-2025,Monday   ,Safari ,Mobile ,USA    ,Email         ,/pricing      ,2074,1084,990,2179,8423,0.7,113.7,373,0.2,32242.8,15.5,2025-08-12
09-03-2026,Monday   ,Chrome ,Desktop,UK     ,Direct        ,/home         ,4339,1977,2362,4610,14576,0.5,585,718,0.2,0,0,2026-09-03
23-03-2026,Monday   ,Firefox,Desktop,USA    ,Paid Search   ,/about        ,3207,2451,756,3298,4903,0.7,150.6,577,0.2,68325.9,21.3,2026-03-23
23-10-2025,Thursday ,Firefox,Desktop,USA    ,Direct        ,/pricing      ,2427,1470,957,2776,4186,0.3,651.7,388,0.2,110495,45.5,2025-10-23
21-10-2025,Tuesday  ,Chrome ,Tablet ,Germany,Social Media  ,/blog         ,1168,1014,154,1214,1801,0.5,122.9,77,0.1,8494.6,7.3,2025-10-21
29-10-2025,Wednesday,Chrome ,Tablet ,Japan  ,Direct        ,/landing-promo,1127,610,517,1137,4527,0.6,364.6,148,0.1,8042.7,7.1,2025-10-29
26-10-2025,Sunday   ,Safari ,Desktop,UK     ,Organic Search,/about        ,786,602,184,853,3435,0.4,586.9,113,0.1,19365.4,24.6,2025-10-26
27-12-2025,Saturday ,Chrome ,Mobile ,France ,Email         ,/landing-promo,1834,809,1025,1907,2626,0.3,180.1,279,0.2,31185.8,17,2025-12-27
31-01-2026,Saturday ,Chrome ,Mobile ,USA    ,Organic Search,/pricing      ,913,635,278,1002,1394,0.7,224.1,132,0.1,15317.7,16.8,2026-01-31
20-02-2026,Friday   ,Safari ,Tablet ,USA    ,Organic Search,/landing-promo,2935,2163,772,3361,9303,0.6,112,436,0.1,54202,18.5,2026-02-20
02-03-2026,Monday   ,Safari ,Desktop,UK     ,Direct        ,/pricing      ,4420,2188,2232,4817,6567,0.3,481.2,712,0.2,35668.9,8.1,2026-02-03
15-11-2025,Saturday ,Firefox,Desktop,UAE    ,Direct        ,/home         ,3151,1398,1753,3600,4600,0.3,388,538,0.2,112266.5,35.6,2025-11-15
08-02-2026,Sunday   ,Safari ,Desktop,Japan  ,Referral      ,/pricing      ,620,522,98,627,1673,0.6,243.7,82,0.1,21227.4,34.2,2026-08-02
20-11-2025,Thursday ,Chrome ,Desktop,USA    ,Organic Search,/landing-promo,2695,2132,563,2912,10909,0.5,485.2,414,0.2,101459.6,37.6,2025-11-20
19-11-2025,Wednesday,Firefox,Desktop,Canada ,Organic Search,/home         ,2387,1520,867,2524,6887,0.5,283.4,346,0.1,45292.9,19,2025-11-19
08-10-2025,Wednesday,Chrome ,Desktop,USA    ,Direct        ,/contact      ,4175,1814,2361,4435,14760,0.6,759.9,675,0.2,147492.9,35.3,2025-08-10
16-01-2026,Friday   ,Chrome ,Tablet ,USA    ,Organic Search,/blog         ,3430,2319,1111,3788,4389,0.3,365.2,544,0.2,134980,39.4,2026-01-16
14-12-2025,Sunday   ,Chrome ,Desktop,USA    ,Social Media  ,/blog         ,570,480,90,579,1049,0.5,190.7,40,0.1,5527.5,9.7,2025-12-14
01-10-2025,Wednesday,Chrome ,Mobile ,Japan  ,Social Media  ,/pricing      ,789,703,86,876,1971,0.8,188,49,0.1,9823,12.4,2025-01-10
16-11-2025,Sunday   ,Firefox,Mobile ,Germany,Social Media  ,/products     ,1480,1219,261,1680,4135,0.4,138.3,91,0.1,7706.3,5.2,2025-11-16
24-10-2025,Friday   ,Firefox,Desktop,UK     ,Social Media  ,/about        ,1461,1214,247,1586,2135,0.5,251.3,105,0.1,20206.1,13.8,2025-10-24
23-03-2026,Monday   ,Safari ,Desktop,UAE    ,Paid Search   ,/about        ,3438,2609,829,3714,13783,0.7,533.7,602,0.2,59926.2,17.4,2026-03-23
31-12-2025,Wednesday,Chrome ,Desktop,UAE    ,Paid Search   ,/about        ,6247,4742,1505,7012,7672,0.4,438.4,1078,0.2,80704.7,12.9,2025-12-31
02-10-2025,Thursday ,Chrome ,Desktop,India  ,Organic Search,/contact      ,3765,2762,1003,4064,10932,0.4,478,467,0.1,16813.4,4.5,2025-02-10
30-10-2025,Thursday ,Chrome ,Mobile ,UAE    ,Organic Search,/pricing      ,4265,3156,1109,4592,15456,0.4,96.4,641,0.2,164361.7,38.5,2025-10-30
05-12-2025,Friday   ,Safari ,Tablet ,Japan  ,Paid Search   ,/products     ,5067,4259,808,5784,10489,0.4,358.7,852,0.2,182793.1,36.1,2025-05-12
17-02-2026,Tuesday  ,Edge   ,Desktop,Germany,Direct        ,/contact      ,4988,2072,2916,5467,14844,0.6,676.4,758,0.2,145541.1,29.2,2026-02-17
15-02-2026,Sunday   ,Safari ,Mobile ,Japan  ,Referral      ,/products     ,724,648,76,794,1245,0.4,286.2,81,0.1,11649,16.1,2026-02-15
01-11-2025,Saturday ,Chrome ,Desktop,Canada ,Direct        ,/landing-promo,2360,1089,1271,2638,3391,0.6,543.4,333,0.1,36429.1,15.4,2025-01-11
05-01-2026,Monday   ,Edge   ,Desktop,France ,Paid Search   ,/blog         ,1059,854,205,1094,3076,0.3,291,160,0.2,33159.1,31.3,2026-05-01
29-01-2026,Thursday ,Chrome ,Desktop,UK     ,Social Media  ,/products     ,373,299,74,403,485,0.6,319.1,25,0.1,6333.8,17,2026-01-29
19-11-2025,Wednesday,Safari ,Desktop,USA    ,Social Media  ,/home         ,974,862,112,990,3941,0.7,378.3,81,0.1,25551.6,26.2,2025-11-19
16-11-2025,Sunday   ,Chrome ,Desktop,Japan  ,Organic Search,/landing-promo,2347,1467,880,2611,4892,0.5,454.5,338,0.1,22195.3,9.5,2025-11-16
01-12-2025,Monday   ,Chrome ,Mobile ,Japan  ,Direct        ,/blog         ,3529,2028,1501,3824,16363,0.7,174.1,496,0.1,83728.8,23.7,2025-01-12
19-11-2025,Wednesday,Firefox,Mobile ,Unknown,Direct        ,/landing-promo,5158,2901,2257,5704,13691,0.5,107.3,615,0.1,66150.7,12.8,2025-11-19
22-10-2025,Wednesday,Chrome ,Mobile ,India  ,Organic Search,/home         ,1476,962,514,1551,1891,0.4,282.1,148,0.1,6916.6,4.7,2025-10-22
02-11-2025,Sunday   ,Firefox,Desktop,USA    ,Email         ,/contact      ,1439,687,752,1461,5650,0.5,401.9,259,0.2,46820.6,32.5,2025-02-11
31-10-2025,Friday   ,Firefox,Tablet ,UAE    ,Organic Search,/landing-promo,4212,2554,1658,4476,5482,0.5,374.6,598,0.1,0,0,2025-10-31
31-10-2025,Friday   ,Safari ,Tablet ,USA    ,Direct        ,/home         ,1009,510,499,1056,2161,0.5,437.7,152,0.2,33966.7,33.7,2025-10-31
05-11-2025,Wednesday,Chrome ,Desktop,Unknown,Direct        ,/landing-promo,2717,1384,1333,3005,6201,0.6,723.7,405,0.1,22476.5,8.3,2025-05-11
03-12-2025,Wednesday,Safari ,Desktop,USA    ,Paid Search   ,/pricing      ,3845,3016,829,4240,6824,0.7,546.1,692,0.2,204647.8,53.2,2025-03-12
03-03-2026,Tuesday  ,Safari ,Desktop,USA    ,Paid Search   ,/pricing      ,774,686,88,803,1834,0.6,346.5,129,0.2,39483.6,51,2026-03-03
20-12-2025,Saturday ,Chrome ,Desktop,USA    ,Organic Search,/home         ,629,493,136,639,1021,0.4,191.7,97,0.2,21747.8,34.6,2025-12-20
09-10-2025,Thursday ,Chrome ,Desktop,USA    ,Organic Search,/products     ,1328,896,432,1455,1745,0.4,355.2,201,0.2,24324.8,18.3,2025-09-10
17-02-2026,Tuesday  ,Chrome ,Mobile ,USA    ,Organic Search,/pricing      ,983,715,268,1081,3354,0.5,183,141,0.1,49889,50.8,2026-02-17
14-02-2026,Saturday ,Chrome ,Tablet ,France ,Direct        ,/about        ,3244,2084,1160,3400,10498,0.3,358.3,474,0.1,85327.3,26.3,2026-02-14
23-03-2026,Monday   ,Chrome ,Mobile ,France ,Organic Search,/contact      ,3410,2357,1053,3756,15156,0.7,228.7,442,0.1,62319,18.3,2026-03-23
12-11-2025,Wednesday,Chrome ,Desktop,India  ,Organic Search,/landing-promo,4507,2856,1651,4861,19545,0.5,244.5,503,0.1,26400.9,5.9,2025-12-11
29-12-2025,Monday   ,Chrome ,Mobile ,UK     ,Organic Search,/home         ,4201,2932,1269,4675,8136,0.5,121.3,628,0.1,102783.9,24.5,2025-12-29
12-11-2025,Wednesday,Safari ,Mobile ,Germany,Paid Search   ,/about        ,5231,4076,1155,5732,16134,0.5,182.6,830,0.2,75421.6,14.4,2025-12-11
15-01-2026,Thursday ,Edge   ,Desktop,USA    ,Organic Search,/pricing      ,3111,2037,1074,3286,5995,0.5,234.3,528,0.2,136733.2,44,2026-01-15
25-02-2026,Wednesday,Chrome ,Mobile ,USA    ,Direct        ,/landing-promo,4151,2314,1837,4686,6508,0.7,290.2,624,0.2,137705.6,33.2,2026-02-25
01-01-2026,Thursday ,Chrome ,Tablet ,UAE    ,Email         ,/home         ,1384,555,829,1551,4573,0.3,428,249,0.2,14689.1,10.6,2026-01-01
18-02-2026,Wednesday,Chrome ,Mobile ,India  ,Paid Search   ,/landing-promo,1293,1153,140,1317,4200,0.6,172.2,156,0.1,13435.6,10.4,2026-02-18
05-03-2026,Thursday ,Chrome ,Mobile ,USA    ,Organic Search,/pricing      ,2901,1981,920,3266,9725,0.5,206.2,406,0.1,104901.6,36.2,2026-05-03
16-12-2025,Tuesday  ,Safari ,Mobile ,UAE    ,Organic Search,/pricing      ,1294,920,374,1318,1600,0.7,283.6,181,0.1,37664,29.1,2025-12-16
16-10-2025,Thursday ,Safari ,Desktop,India  ,Organic Search,/products     ,2681,2128,553,2992,12673,0.7,521.2,317,0.1,13324.8,5,2025-10-16
18-10-2025,Saturday ,Chrome ,Desktop,UAE    ,Referral      ,/products     ,545,423,122,576,974,0.3,322.5,81,0.1,13160.2,24.1,2025-10-18
02-02-2026,Monday   ,Chrome ,Desktop,Unknown,Referral      ,/about        ,1484,1206,278,1599,7034,0.5,143.7,220,0.1,18564,12.5,2026-02-02
21-12-2025,Sunday   ,Firefox,Mobile ,UK     ,Organic Search,/about        ,2847,2096,751,2848,5158,0.4,136.5,342,0.1,80093,28.1,2025-12-21
08-10-2025,Wednesday,Chrome ,Tablet ,India  ,Paid Search   ,/about        ,6396,5387,1009,6696,11666,0.4,408.7,812,0.1,78948.9,12.3,2025-08-10
28-01-2026,Wednesday,Firefox,Desktop,India  ,Direct        ,/home         ,1775,1078,697,1835,2376,0.4,347.8,210,0.1,5824.1,3.3,2026-01-28
02-10-2025,Thursday ,Chrome ,Mobile ,UK     ,Email         ,/blog         ,1376,685,691,1521,2866,0.6,323.4,231,0.2,47301.9,34.4,2025-02-10
31-01-2026,Saturday ,Chrome ,Mobile ,India  ,Organic Search,/about        ,487,334,153,489,971,0.4,244.1,51,0.1,3333.8,6.8,2026-01-31
10-10-2025,Friday   ,Safari ,Desktop,UK     ,Email         ,/landing-promo,2872,1598,1274,3181,7535,0.3,226.5,512,0.2,44148.6,15.4,2025-10-10
01-12-2025,Monday   ,Chrome ,Desktop,India  ,Direct        ,/pricing      ,4576,2004,2572,5255,14798,0.3,571.5,609,0.1,46181,10.1,2025-01-12
08-10-2025,Wednesday,Chrome ,Desktop,Canada ,Organic Search,/pricing      ,1178,926,252,1329,4868,0.5,172.6,172,0.1,16954.2,14.4,2025-08-10
06-01-2026,Tuesday  ,Firefox,Mobile ,India  ,Social Media  ,/landing-promo,3673,2877,796,3961,11988,0.8,158.1,159,0,0,0,2026-06-01
21-12-2025,Sunday   ,Safari ,Desktop,India  ,Direct        ,/home         ,2339,1519,820,2605,2982,0.3,710.6,276,0.1,16461.5,7,2025-12-21
25-03-2026,Wednesday,Safari ,Desktop,France ,Organic Search,/pricing      ,1332,881,451,1455,5596,0.6,254.3,165,0.1,12419,9.3,2026-03-25
28-02-2026,Saturday ,Unknown,Mobile ,UAE    ,Email         ,/blog         ,352,221,131,400,536,0.3,62.3,63,0.2,8258.4,23.5,2026-02-28
11-10-2025,Saturday ,Chrome ,Desktop,UAE    ,Referral      ,/about        ,835,654,181,846,2968,0.3,571,110,0.1,18919,22.7,2025-11-10
14-12-2025,Sunday   ,Safari ,Mobile ,UAE    ,Direct        ,/about        ,2783,1238,1545,2896,4129,0.5,117.9,408,0.1,40861.8,14.7,2025-12-14
19-11-2025,Wednesday,Chrome ,Mobile ,India  ,Social Media  ,/about        ,2775,2177,598,3142,9673,0.8,180,65,0,2660.8,1,2025-11-19
19-11-2025,Wednesday,Chrome ,Mobile ,USA    ,Direct        ,/contact      ,1828,1093,735,1896,2413,0.4,136.5,259,0.1,64249,35.1,2025-11-19
09-11-2025,Sunday   ,Chrome ,Desktop,Canada ,Paid Search   ,/home         ,848,692,156,947,1838,0.5,493.9,133,0.2,19891.9,23.5,2025-09-11
25-12-2025,Thursday ,Chrome ,Desktop,UK     ,Organic Search,/blog         ,1534,1086,448,1627,6923,0.5,189.8,209,0.1,50429.6,32.9,2025-12-25
15-11-2025,Saturday ,Chrome ,Tablet ,Japan  ,Direct        ,/products     ,1811,882,929,2010,3028,0.5,250.8,236,0.1,21194,11.7,2025-11-15
28-12-2025,Sunday   ,Safari ,Mobile ,UK     ,Social Media  ,/landing-promo,1219,917,302,1258,1936,0.7,106.5,62,0.1,9266.5,7.6,2025-12-28
06-01-2026,Tuesday  ,Firefox,Desktop,India  ,Social Media  ,/landing-promo,477,414,63,519,1121,0.6,231.5,15,0,847.8,1.8,2026-06-01
28-09-2025,Sunday   ,Chrome ,Mobile ,USA    ,Organic Search,/home         ,2395,1826,569,2566,7437,0.4,199.4,325,0.1,81154,33.9,2025-09-28
05-01-2026,Monday   ,Chrome ,Tablet ,Japan  ,Organic Search,/landing-promo,3548,2389,1159,3925,15070,0.4,197.4,486,0.1,27776.8,7.8,2026-05-01
22-01-2026,Thursday ,Safari ,Desktop,UK     ,Referral      ,/products     ,2601,2184,417,2777,6731,0.5,217.4,315,0.1,71322.2,27.4,2026-01-22
08-03-2026,Sunday   ,Safari ,Desktop,USA    ,Social Media  ,/home         ,300,238,62,331,1360,0.6,213.6,25,0.1,1970.3,6.6,2026-08-03
16-11-2025,Sunday   ,Firefox,Mobile ,India  ,Direct        ,/contact      ,3295,2078,1217,3542,14414,0.4,195.5,408,0.1,0,0,2025-11-16
12-02-2026,Thursday ,Chrome ,Desktop,India  ,Organic Search,/contact      ,1256,813,443,1416,3159,0.4,523.8,132,0.1,10220.3,8.1,2026-12-02
24-02-2026,Tuesday  ,Chrome ,Tablet ,India  ,Organic Search,/contact      ,4092,2760,1332,4626,7634,0.5,80.5,440,0.1,27178.2,6.6,2026-02-24
10-03-2026,Tuesday  ,Chrome ,Tablet ,India  ,Organic Search,/products     ,2322,1447,875,2608,10892,0.4,279.6,214,0.1,21168.8,9.1,2026-10-03
20-02-2026,Friday   ,Chrome ,Desktop,France ,Organic Search,/pricing      ,2777,1755,1022,3175,5792,0.5,436.8,383,0.1,22590.3,8.1,2026-02-20
02-12-2025,Tuesday  ,Safari ,Desktop,Canada ,Paid Search   ,/blog         ,6054,4557,1497,6234,19632,0.4,325.3,1040,0.2,121652.4,20.1,2025-02-12
20-11-2025,Thursday ,Safari ,Desktop,USA    ,Social Media  ,/home         ,570,487,83,638,2355,0.4,261.2,44,0.1,14218.4,24.9,2025-11-20
22-11-2025,Saturday ,Chrome ,Mobile ,UK     ,Organic Search,/blog         ,723,509,214,785,1954,0.6,244.2,97,0.1,21024.6,29.1,2025-11-22
16-10-2025,Thursday ,Chrome ,Desktop,Germany,Organic Search,/contact      ,3899,2533,1366,4041,11618,0.5,122.7,605,0.2,71702,18.4,2025-10-16
31-10-2025,Friday   ,Chrome ,Mobile ,Japan  ,Direct        ,/contact      ,3399,2170,1229,3790,15821,0.6,348.4,525,0.2,58785.1,17.3,2025-10-31
06-03-2026,Friday   ,Edge   ,Mobile ,UK     ,Organic Search,/products     ,4624,3427,1197,4769,13610,0.3,91.9,693,0.1,102641.1,22.2,2026-06-03
25-12-2025,Thursday ,Chrome ,Mobile ,India  ,Direct        ,/about        ,3731,1931,1800,4075,11048,0.5,361.1,457,0.1,30491.2,8.2,2025-12-25
28-01-2026,Wednesday,Chrome ,Mobile ,India  ,Organic Search,/contact      ,922,634,288,1034,1610,0.7,108.3,90,0.1,7177.5,7.8,2026-01-28
23-10-2025,Thursday ,Safari ,Desktop,USA    ,Direct        ,/products     ,2388,1455,933,2427,7176,0.4,643.2,369,0.2,38595.6,16.2,2025-10-23
30-01-2026,Friday   ,Safari ,Desktop,Germany,Direct        ,/blog         ,4502,2287,2215,4623,18506,0.2,237.9,729,0.2,0,0,2026-01-30
28-01-2026,Wednesday,Firefox,Desktop,USA    ,Paid Search   ,/blog         ,3574,2710,864,3796,6844,0.4,540.7,643,0.2,224624.1,62.8,2026-01-28
01-11-2025,Saturday ,Chrome ,Desktop,Canada ,Organic Search,/blog         ,428,293,135,480,1967,0.6,365.4,60,0.1,7995.2,18.7,2025-01-11
17-12-2025,Wednesday,Chrome ,Desktop,France ,Referral      ,/pricing      ,458,360,98,521,2138,0.5,199.2,54,0.1,10932.9,23.9,2025-12-17
14-02-2026,Saturday ,Chrome ,Desktop,Canada ,Organic Search,/products     ,3013,2028,985,3434,8195,0.5,169.2,462,0.2,77561.8,25.7,2026-02-14
27-01-2026,Tuesday  ,Chrome ,Desktop,USA    ,Referral      ,/home         ,515,452,63,580,950,0.3,219.4,75,0.1,21483.2,41.7,2026-01-27
26-03-2026,Thursday ,Safari ,Desktop,UAE    ,Organic Search,/products     ,4037,2947,1090,4172,17253,0.6,441.2,643,0.2,138715.3,34.4,2026-03-26
19-03-2026,Thursday ,Chrome ,Mobile ,USA    ,Organic Search,/home         ,1216,936,280,1390,1865,0.6,171.6,163,0.1,43628.7,35.9,2026-03-19
22-02-2026,Sunday   ,Chrome ,Desktop,Canada ,Organic Search,/pricing      ,2705,2016,689,3029,10399,0.6,354.4,377,0.1,80294.3,29.7,2026-02-22
01-03-2026,Sunday   ,Chrome ,Mobile ,India  ,Organic Search,/home         ,3084,2220,864,3135,6535,0.5,249.9,361,0.1,40983.1,13.3,2026-01-03
05-10-2025,Sunday   ,Chrome ,Mobile ,Japan  ,Organic Search,/landing-promo,874,630,244,917,3766,0.5,225.3,110,0.1,18661.5,21.4,2025-05-10
09-02-2026,Monday   ,Chrome ,Desktop,USA    ,Organic Search,/pricing      ,1466,896,570,1511,4162,0.3,204.5,209,0.1,59730,40.7,2026-09-02
25-11-2025,Tuesday  ,Chrome ,Tablet ,India  ,Organic Search,/pricing      ,1567,947,620,1661,6072,0.3,359.7,159,0.1,12684.1,8.1,2025-11-25
24-12-2025,Wednesday,Chrome ,Desktop,Germany,Direct        ,/products     ,5655,3643,2012,6440,21885,0.3,139.5,905,0.2,179327.9,31.7,2025-12-24
22-12-2025,Monday   ,Chrome ,Mobile ,USA    ,Organic Search,/pricing      ,1651,1252,399,1666,6179,0.5,151,228,0.1,51099.2,31,2025-12-22
04-01-2026,Sunday   ,Chrome ,Mobile ,UK     ,Direct        ,/products     ,1900,857,1043,1968,5372,0.6,94.8,272,0.1,21390.1,11.3,2026-04-01
14-01-2026,Wednesday,Chrome ,Desktop,USA    ,Direct        ,/pricing      ,4123,2267,1856,4295,16508,0.2,280.4,717,0.2,215714.3,52.3,2026-01-14
28-09-2025,Sunday   ,Chrome ,Mobile ,India  ,Organic Search,/contact      ,1585,1141,444,1649,6362,0.4,268.1,147,0.1,9948.8,6.3,2025-09-28
01-12-2025,Monday   ,Chrome ,Mobile ,Germany,Paid Search   ,/about        ,5689,4840,849,6224,25706,0.8,289.4,931,0.2,127686.6,22.4,2025-01-12
21-01-2026,Wednesday,Chrome ,Desktop,India  ,Organic Search,/home         ,870,610,260,907,3590,0.6,577.9,90,0.1,2313.4,2.7,2026-01-21
27-12-2025,Saturday ,Safari ,Mobile ,USA    ,Organic Search,/landing-promo,503,380,123,525,944,0.7,198.5,69,0.1,13363.5,26.6,2025-12-27
27-01-2026,Tuesday  ,Safari ,Desktop,Japan  ,Direct        ,/home         ,655,398,257,752,2123,0.6,466.7,93,0.1,9799.4,15,2026-01-27
19-01-2026,Monday   ,Safari ,Mobile ,USA    ,Organic Search,/blog         ,3576,2775,801,3727,12502,0.7,242.6,531,0.1,64316.2,18,2026-01-19
16-03-2026,Monday   ,Edge   ,Desktop,India  ,Social Media  ,/contact      ,3152,2780,372,3530,6476,0.5,412.5,161,0.1,10164.9,3.2,2026-03-16
29-11-2025,Saturday ,Chrome ,Desktop,UK     ,Organic Search,/about        ,549,394,155,562,949,0.6,368,82,0.1,21259.4,38.7,2025-11-29
06-01-2026,Tuesday  ,Chrome ,Tablet ,Germany,Paid Search   ,/home         ,1801,1462,339,2062,3086,0.5,236.3,262,0.1,10696.1,5.9,2026-06-01
24-10-2025,Friday   ,Chrome ,Mobile ,India  ,Paid Search   ,/home         ,4189,3505,684,4772,16595,0.5,68.3,585,0.1,21693.3,5.2,2025-10-24
02-11-2025,Sunday   ,Chrome ,Desktop,UAE    ,Organic Search,/landing-promo,3633,2811,822,3653,15917,0.5,487.8,572,0.2,153097.9,42.1,2025-02-11
18-10-2025,Saturday ,Safari ,Mobile ,Canada ,Referral      ,/landing-promo,1373,1120,253,1488,5798,0.5,219.8,162,0.1,7881.1,5.7,2025-10-18
03-02-2026,Tuesday  ,Chrome ,Mobile ,India  ,Organic Search,/about        ,2805,1831,974,2854,9708,0.4,99.4,296,0.1,16130.8,5.8,2026-03-02
09-12-2025,Tuesday  ,Chrome ,Mobile ,USA    ,Social Media  ,/landing-promo,2829,2539,290,3152,12501,0.4,195.6,222,0.1,45158.1,16,2025-09-12
12-02-2026,Thursday ,Safari ,Mobile ,India  ,Organic Search,/about        ,4865,3476,1389,5194,8884,0.6,198.3,553,0.1,13703.6,2.8,2026-12-02
28-10-2025,Tuesday  ,Safari ,Tablet ,USA    ,Organic Search,/pricing      ,4723,3351,1372,5178,21160,0.6,342.2,722,0.2,87845.3,18.6,2025-10-28
29-12-2025,Monday   ,Chrome ,Desktop,Canada ,Organic Search,/about        ,589,377,212,645,1004,0.4,506.9,86,0.1,22145.8,37.6,2025-12-29
03-11-2025,Monday   ,Firefox,Desktop,UK     ,Social Media  ,/landing-promo,672,593,79,767,1984,0.6,218.5,43,0.1,7405.6,11,2025-03-11
09-11-2025,Sunday   ,Chrome ,Mobile ,Germany,Direct        ,/about        ,2264,1074,1190,2370,8960,0.6,133.8,302,0.1,48859.6,21.6,2025-09-11
06-02-2026,Friday   ,Edge   ,Desktop,USA    ,Organic Search,/home         ,4635,3362,1273,4764,16546,0.3,401.7,730,0.2,48875.1,10.5,2026-06-02
24-01-2026,Saturday ,Safari ,Desktop,USA    ,Direct        ,/about        ,4035,2133,1902,4584,6324,0.6,218,722,0.2,138950.3,34.4,2026-01-24
01-01-2026,Thursday ,Chrome ,Desktop,UAE    ,Organic Search,/landing-promo,4869,3602,1267,5369,20886,0.6,229.4,802,0.2,107138.3,22,2026-01-01
28-11-2025,Friday   ,Chrome ,Tablet ,UK     ,Organic Search,/about        ,3113,2024,1089,3537,13508,0.4,103.7,447,0.1,71743.6,23,2025-11-28
03-02-2026,Tuesday  ,Chrome ,Desktop,Germany,Organic Search,/home         ,5109,3493,1616,5637,14592,0.5,221.2,748,0.1,73261.8,14.3,2026-03-02
12-10-2025,Sunday   ,Chrome ,Desktop,UAE    ,Direct        ,/blog         ,647,379,268,664,1113,0.5,190.7,103,0.2,15700.3,24.3,2025-12-10
24-01-2026,Saturday ,Chrome ,Tablet ,Germany,Direct        ,/pricing      ,2777,1759,1018,2810,6643,0.3,512.6,378,0.1,55224.8,19.9,2026-01-24
24-10-2025,Friday   ,Chrome ,Desktop,France ,Paid Search   ,/products     ,1365,1064,301,1466,2378,0.5,269.6,218,0.2,36922.3,27,2025-10-24
25-12-2025,Thursday ,Chrome ,Tablet ,USA    ,Referral      ,/pricing      ,1318,1096,222,1341,5641,0.3,339.1,183,0.1,39922,30.3,2025-12-25
01-12-2025,Monday   ,Chrome ,Desktop,USA    ,Organic Search,/home         ,3259,2485,774,3662,6175,0.6,585.3,497,0.2,56102.6,17.2,2025-01-12
22-10-2025,Wednesday,Safari ,Mobile ,USA    ,Social Media  ,/pricing      ,916,696,220,1042,3671,0.6,123.2,57,0.1,16113.9,17.6,2025-10-22
11-11-2025,Tuesday  ,Chrome ,Mobile ,USA    ,Direct        ,/contact      ,5682,2811,2871,6362,8810,0.5,50.5,960,0.2,300880.1,53,2025-11-11
07-10-2025,Tuesday  ,Chrome ,Desktop,USA    ,Organic Search,/blog         ,2620,1735,885,2779,3746,0.6,283.2,410,0.2,81358.6,31.1,2025-07-10
09-11-2025,Sunday   ,Chrome ,Desktop,France ,Referral      ,/contact      ,617,511,106,621,1870,0.6,237.4,72,0.1,16232,26.3,2025-09-11
26-12-2025,Friday   ,Firefox,Mobile ,USA    ,Social Media  ,/products     ,374,320,54,398,1609,0.8,156.4,23,0.1,7920.4,21.2,2025-12-26
24-10-2025,Friday   ,Chrome ,Desktop,India  ,Organic Search,/home         ,2842,2027,815,3036,13114,0.5,371.6,323,0.1,34669.3,12.2,2025-10-24
19-10-2025,Sunday   ,Chrome ,Mobile ,India  ,Direct        ,/products     ,562,320,242,597,1931,0.5,322.6,60,0.1,2444.6,4.3,2025-10-19
16-02-2026,Monday   ,Safari ,Mobile ,USA    ,Referral      ,/about        ,3364,2552,812,3367,13712,0.6,96.8,475,0.1,101636.4,30.2,2026-02-16
30-12-2025,Tuesday  ,Chrome ,Tablet ,France ,Organic Search,/home         ,2076,1283,793,2092,2796,0.6,240.5,232,0.1,45991.6,22.2,2025-12-30
30-11-2025,Sunday   ,Chrome ,Desktop,Japan  ,Paid Search   ,/pricing      ,4095,3404,691,4158,7136,0.5,195.2,708,0.2,170569.7,41.7,2025-11-30
01-17-2026,Saturday ,Edge   ,Tablet ,India  ,Paid Search   ,/home         ,1971,1735,236,2225,3717,0.7,248,250,0.1,25141.2,12.8,2026-01-17
15-02-2026,Sunday   ,Safari ,Mobile ,Japan  ,Organic Search,/home         ,1663,1080,583,1737,2074,0.7,106.4,216,0.1,46458.1,27.9,2026-02-15
14-01-2026,Wednesday,Safari ,Desktop,USA    ,Organic Search,/home         ,2225,1664,561,2263,8969,0.5,500.4,343,0.2,52364.5,23.5,2026-01-14
16-03-2026,Monday   ,Chrome ,Desktop,UK     ,Direct        ,/about        ,3030,1419,1611,3418,12140,0.6,376.8,465,0.2,21937.9,7.2,2026-03-16
21-12-2025,Sunday   ,Safari ,Desktop,UK     ,Direct        ,/contact      ,4014,2352,1662,4047,18840,0.5,283.7,661,0.2,116859.6,29.1,2025-12-21
12-12-2025,Friday   ,Chrome ,Mobile ,India  ,Referral      ,/contact      ,389,339,50,419,1107,0.6,287.6,36,0.1,913,2.3,2025-12-12
03-01-2026,Saturday ,Safari ,Mobile ,Japan  ,Referral      ,/landing-promo,1124,965,159,1169,1710,0.3,248.8,139,0.1,14872.8,13.2,2026-03-01
