raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor
07-12-2025,Sunday,Chrome,Desktop,USA,Organic Search,/about,1188,907,281,1219,3007,,233.4,178,0.1505,64884.98,54.617
13-12-2025,Saturday,Chrome,Desktop,USA,Direct,/pricing,3017,1311,1706,3158,10209,0.5173,604.6,541,0.1795,84880.19,28.134
02-11-2025,Sunday,Chrome,Mobile,India,Paid Search,/contact,3254,2520,734,3506,4874,0.4584,296.1,446,0.1373,48999.78,15.0583
31-10-2025,Friday,Safari,Mobile,USA,Paid Search,/contact,2352,2010,342,2509,4455,0.4565,202.8,375,0.1595,66555.9,28.2976
28-10-2025,Tuesday,Chrome,Desktop,UK,Organic Search,/contact,1774,1400,374,1847,8145,0.3132,539.2,265,0.1496,-2884.33,12.1928
10-01-2026,Saturday,Chrome,Desktop,USA,Direct,/about,2959,1482,1477,3155,11726,0.4063,421.1,471,0.1594,52523.82,17.7505
03-12-2025,Wednesday,Safari,Desktop,UAE,Direct,/landing-promo,796,347,449,901,3794,0.2777,417.1,126,0.1589,11941.54,15.0019
23-10-2025,Thursday,Chrome,Mobile,India,Organic Search,/pricing,3923,2756,1167,3957,14580,0.5772,96.9,427,0.109,0,0
20-10-2025,Monday,Chrome,Desktop,UK,Referral,/blog,3322,2552,770,3776,10808,0.2656,,475,0.1432,44159.93,13.2932
23-02-2026,Monday,Chrome,Desktop,Japan,Organic Search,/products,2713,1675,1038,2786,5814,0.291,525.4,364,0.1342,68828.1,25.3697
27-01-2026,Tuesday,Chrome,Desktop,UAE,Direct,/blog,1103,487,616,1123,2568,0.5066,389.7,170,0.1543,19027.54,17.2507
01-01-2026,Thursday,Chrome,Tablet,UAE,Email,/home,1384,555,829,1551,4573,0.3028,428,249,0.18,14689.09,10.6135
20-02-2026,Friday,Chrome,Desktop,Canada,Organic Search,/pricing,632,462,170,712,2417,0.3614,512.8,94,0.1495,11809.52,18.6859
09-10-2025,Thursday,Safari,Desktop,USA,Social Media,/home,630,545,85,706,1225,0.6547,256.1,49,0.079,15074.68,23.9281
07-01-2026,Wednesday,Chrome,Mobile,USA,Organic Search,/products,3160,2283,877,3320,8745,0.5829,117.7,494,0.1564,0,0
23-01-2026,Friday,Chrome,Desktop,Germany,Paid Search,/blog,5655,4815,840,6407,14639,0.7014,325.7,918,0.1624,63420.92,11.215
09-11-2025,Sunday,Safari,Mobile,USA,Paid Search,/about,3399,2861,538,3597,15181,0.7752,294.8,557,0.164,61138.93,17.9873
05-10-2025,Sunday,Chrome,Desktop,UK,Organic Search,/home,827,529,298,945,1398,0.4852,125.9,111,0.1343,10541.26,12.7464
13-12-2025,Saturday,Firefox,Desktop,USA,Organic Search,/home,3245,2232,1013,3592,14187,0.458,421.1,512,0.1579,,24.2341
10-11-2025,Monday,Chrome,Tablet,UK,Organic Search,/about,2125,1554,571,2263,10152,0.542,178.2,296,0.1394,58458.73,27.51
22-02-2026,Sunday,Chrome,Desktop,Japan,Organic Search,/blog,2326,1576,750,2347,9111,0.435,206.2,347,0.1495,23596.08,10.1445
24-10-2025,Friday,Safari,Desktop,USA,Direct,/landing-promo,1414,839,575,1531,3479,0.276,303.9,224,0.1586,60646.95,42.8903
16-03-2026,Monday,Safari,Desktop,India,Organic Search,/about,1834,1121,713,1951,6333,0.4582,586.7,207,0.1134,-915.01,5.1371
14-10-2025,Tuesday,Chrome,Desktop,Canada,Direct,/pricing,5510,3358,2152,6259,24846,0.5802,199.9,889,0.1614,148487.16,26.9487
18-12-2025,Thursday,Chrome,Desktop,UAE,Direct,/pricing,2664,1129,1535,2846,9505,0.2717,718.9,401,0.1506,89470.95,33.5852
23-01-2026,Friday,Safari,Desktop,India,Direct,/blog,1464,588,876,1478,5215,0.5897,607,181,0.1237,6541.58,4.4683
16-03-2026,Monday,Safari,Desktop,France,Email,/pricing,1085,529,556,1115,3459,0.5042,701.3,175,0.1618,28890.68,26.6274
17-03-2026,Tuesday,Edge,Mobile,USA,Email,/blog,1432,929,503,1598,6718,0.2794,244.7,253,0.177,72075.79,50.3323
29-12-2025,Monday,Firefox,Mobile,France,Social Media,/products,3329,2774,555,3568,9028,0.7817,197.9,213,0.064,15034.74,4.5163
10-02-2026,Tuesday,Chrome,Mobile,Japan,Social Media,/products,3557,3097,460,3627,10194,0.6061,118.2,213,0.0601,11948.58,3.3592
09-12-2025,Tuesday,Firefox,Mobile,Germany,Paid Search,/blog,4608,3684,924,5146,11402,0.594,250.2,728,0.158,38659.03,8.3895
19-11-2025,Wednesday,Chrome,Desktop,USA,Paid Search,/pricing,1378,1161,217,1538,3482,0.7272,334.4,224,0.1631,35167.24,25.5205
15-02-2026,Sunday,Chrome,Mobile,UK,Paid Search,/products,3925,3078,847,4147,6619,0.5274,248.6,608,0.155,102292.19,26.0617
18-03-2026,Wednesday,Safari,Mobile,USA,Organic Search,/blog,2505,1826,679,2602,9439,0.6557,,327,0.1309,67163.33,26.8117
17-12-2025,Wednesday,Chrome,Tablet,UK,Organic Search,/blog,2168,1448,720,2336,9046,0.4399,224.1,293,0.1354,24177.99,11.1522
05-01-2026,Monday,Chrome,Desktop,India,Social Media,/about,1551,1347,204,1637,7078,0.4652,219.7,64,0.0419,3285.69,2.1184
15-02-2026,Sunday,Chrome,Desktop,Japan,Direct,/products,3924,2184,1740,4343,14454,0.3896,563.3,659,0.168,50029.96,12.7497
26-03-2026,Thursday,Safari,Mobile,France,Social Media,/blog,2976,2275,701,3139,4518,0.7555,112.2,162,0.0545,-144.15,5.3154
21-03-2026,Saturday,Safari,Tablet,UK,Direct,/contact,421,230,191,476,600,0.3519,380.4,57,0.1369,6938.92,16.482
31-12-2025,Wednesday,Safari,Desktop,UK,Organic Search,/contact,1184,745,439,1248,1438,0.3557,505.6,165,0.1396,17217.89,14.5421
23-02-2026,Monday,Chrome,Desktop,India,Paid Search,/about,2701,2253,448,2900,12827,0.7195,253.4,354,0.1314,22395.12,8.2914
10-01-2026,Saturday,Safari,Mobile,UK,Organic Search,/home,2552,1988,564,2788,3816,0.5986,151.9,341,0.1339,68181.12,26.7167
26-02-2026,Thursday,,Desktop,Germany,Social Media,/pricing,2740,2325,415,3094,11375,0.4913,208.7,213,0.0779,47699.92,17.4087
20-11-2025,Thursday,Chrome,Tablet,USA,Organic Search,/landing-promo,4178,3027,1151,4258,6698,0.5274,163.1,624,0.1494,73082.99,17.4923
04-12-2025,Thursday,Chrome,Mobile,UK,Organic Search,/contact,1311,903,408,1378,1977,0.5651,195.4,179,0.1368,25180.86,19.2074
18-02-2026,Wednesday,Edge,Mobile,UAE,Paid Search,/pricing,5755,4818,937,6525,20083,0.5487,281.1,979,0.1702,108696.08,18.8872
11-10-2025,Saturday,Chrome,Mobile,India,Paid Search,/landing-promo,3303,2513,790,3553,12984,0.5622,139.7,451,0.1368,16110.58,4.8776
25-10-2025,Saturday,Chrome,Mobile,UAE,Paid Search,/contact,2832,2329,503,3080,4636,0.6102,223.9,456,0.1612,41179.18,14.5407
15-02-2026,Sunday,Chrome,Desktop,India,Direct,/blog,2027,1052,975,2139,6920,0.4901,213.4,231,0.1141,19122.47,9.4339
02-12-2025,Tuesday,Safari,Mobile,India,Direct,/about,5800,3148,2652,6642,27265,0.4642,157,689,0.1189,58409.57,10.0706
30-01-2026,Friday,Firefox,Desktop,Canada,Social Media,/home,912,727,185,975,2555,0.7464,,66,0.0725,7759.4,8.5081
11-03-2026,Wednesday,Safari,Desktop,Canada,Organic Search,/landing-promo,2142,1548,594,2209,5717,0.3076,389.2,316,0.1477,85337.93,39.8403
15-11-2025,Saturday,Chrome,desktop,USA,Social Media,/home,1494,1129,365,1606,4934,0.7011,,106,0.0716,23949.94,16.0307
27-02-2026,Friday,Chrome,Tablet,Japan,Referral,/about,1505,1218,287,1642,3928,0.416,105.9,189,0.1262,31628.21,21.0154
03-11-2025,Monday,Firefox,Desktop,UK,Social Media,/landing-promo,672,593,79,767,1984,0.6376,218.5,43,0.0642,7405.6,11.0202
27-12-2025,Saturday,Chrome,Mobile,UK,Paid Search,/pricing,3986,3309,677,4125,17463,0.4959,75.1,661,0.1659,62675.9,15.724
26-02-2026,Thursday,,Mobile,India,Email,/blog,595,382,213,599,774,0.5922,301,87,0.1478,2220.09,3.7312
08-11-2025,Saturday,Chrome,Desktop,France,Organic Search,/pricing,1993,1350,643,2019,7003,0.3095,441.9,270,0.1355,12179.28,6.111
21-12-2025,Sunday,Safari,Desktop,UK,Organic Search,/contact,1627,1064,563,1689,3664,0.3247,324.7,223,0.1372,28187.57,17.3249
20-03-2026,Friday,Safari,Desktop,USA,Paid Search,/pricing,1994,1622,372,2234,3838,0.3503,380.6,324,0.1628,44789.32,22.462
07-01-2026,Wednesday,Chrome,Mobile,Germany,Organic Search,/about,4709,3322,1387,5266,1177,0.6254,282.9,692,0.1471,47632.62,10.1152
14-10-2025,Tuesday,Safari,Desktop,,Organic Search,/blog,5230,3832,1398,5366,24485,0.5175,575.2,883,3.0775,200901.61,38.4133
11-11-2025,Tuesday,Chrome,Desktop,France,Organic Search,/contact,548,401,147,548,2589,0.3956,360.4,75,0.1377,13930.55,25.4207
07-01-2026,Wednesday,Chrome,Mobile,UAE,Organic Search,/blog,541,399,142,613,1794,0.6563,126.3,76,0.1408,20144.09,37.2349
18-10-2025,Saturday,Safari,Desktop,Canada,Organic Search,/home,303,194,109,338,591,0.4905,196,44,0.1456,6140.88,20.2669
02-03-2026,Monday,Chrome,Mobile,France,Direct,/contact,4545,2665,1880,5186,6643,0.4028,309.8,621,0.1368,71460.44,15.7229
17-02-2026,Tuesday,Chrome,Desktop,France,Referral,/landing-promo,2755,2183,572,2819,12074,0.6451,290.3,357,0.1296,54938.53,19.9414
16-03-2026,Monday,Firefox,Desktop,Dubai,Organic Search,/pricing,3532,2470,1062,3828,8379,,223.2,590,0.1671,59463.12,16.8355
20-03-2026,Friday,Chrome,Mobile,UAE,Social Media,/blog,2280,1736,544,2370,6701,0.4325,115.9,179,0.0786,34367.12,15.0733
24-01-2026,Saturday,Chrome,Tablet,USA,Direct,/about,2326,1473,853,2527,2947,0.391,450.8,332,0.143,46520.75,20.0003
10-11-2025,Monday,Chrome,Mobile,UK,Organic Search,/blog,4709,3618,1091,5141,6866,0.3786,262.4,685,0.1455,98441,20.9049
28-09-2025,Sunday,Safari,Tablet,Canada,Organic Search,/about,1687,1218,469,1778,3610,0.3945,191.3,205,0.1217,32901.88,19.5032
10-10-2025,Friday,Chrome,Desktop,UK,Referral,/pricing,2520,1919,601,2689,6093,0.3847,538.6,310,0.1232,45016.51,17.8637
24-02-2026,Tuesday,Chrome,Desktop,USA,Organic Search,/products,1937,1237,700,2119,2851,0.3266,536,274,0.1417,53160.16,27.4446
13-01-2026,Tuesday,Firefox,Mobile,UAE,Direct,/about,2947,1803,1144,3360,11178,0.455,221.5,438,0.1489,54621.11,18.5345
09-12-2025,Tuesday,Chrome,Desktop,Japan,Organic Search,/landing-promo,4167,2865,1302,4713,463,0.4959,395.6,620,0.1488,94613.43,22.7054
07-10-2025,Tuesday,Chrome,Mobile,USA,Social Media,/landing-promo,2438,2090,348,2441,10620,0.6325,221.9,194,0.0798,41129.26,16.8701
16-03-2026,Monday,Chrome,Desktop,India,Organic Search,/contact,3343,2650,693,3786,9866,0.4352,210.9,369,0.1105,14076.16,4.2106
03-11-2025,Monday,Firefox,Mobile,Germany,Organic Search,/contact,1491,1025,466,1714,2918,0.4749,92.4,182,0.1227,13467.97,9.0328
22-03-2026,Sunday,Chrome,Desktop,Germany,Organic Search,/contact,1227,740,487,1405,4539,0.4072,546,173,0.1415,45152.69,36.7993
16-01-2026,Friday,Chrome,Mobile,UAE,Organic Search,/home,468,316,152,516,1402,0.494,291.5,67,0.1433,8557.32,18.2849
04-02-2026,Wednesday,Safari,Mobile,UAE,Email,/about,2460,1543,917,2801,6615,0.6098,78,428,0.1741,65682.03,26.7
08-10-2025,Wednesday,Chrome,Tablet,India,Paid Search,/about,6396,5387,1009,6696,11666,0.3597,408.7,812,0.127,78948.89,12.3435
02-01-2026,Friday,Edge,Mobile,Japan,Social Media,/home,1150,952,198,1189,5109,0.7276,65.4,78,0.0682,12700.43,11.0439
28-01-2026,Wednesday,Safari,Mobile,USA,Organic Search,/pricing,4901,3556,1345,5254,18011,0.5448,151,740,0.151,37427.42,7.6367
16-03-2026,Monday,Chrome,Desktop,UK,Organic Search,/about,2781,1885,896,3103,5777,0.5202,490.3,373,0.1344,35005.34,12.5873
07-11-2025,Friday,Chrome,Mobile,Canada,Organic Search,/landing-promo,2558,1803,755,2722,8525,0.6871,273.1,326,0.1278,66225.05,25.8894
21-01-2026,Wednesday,Safari,Desktop,UAE,Paid Search,/blog,3336,2878,458,3362,11913,1.5061,204.5,593,0.178,51914.65,15.5619
24-01-2026,Saturday,Safari,Mobile,UAE,Direct,/blog,1613,697,916,1744,4666,0.4962,374.7,239,0.1482,34449.26,21.3573
28-11-2025,Friday,Firefox,Desktop,UK,Organic Search,/home,934,695,239,960,2544,0.5645,204.1,124,0.1328,16883.98,18.0771
06-10-2025,Monday,Chrome,Desktop,Canada,Organic Search,/pricing,2774,2069,705,3149,8850,0.2672,381.3,406,0.1467,25481.04,9.1857
30-01-2026,Friday,Safari,Desktop,India,Social Media,/home,2581,2064,517,2690,7091,0.6314,280.6,79,0.0309,4843.83,1.8767
03-10-2025,Friday,Chrome,Desktop,USA,Direct,/home,5195,2384,2811,5780,18044,0.3968,591,909,0.175,89763.34,17.2788
07-12-2025,Sunday,Chrome,Desktop,USA,Direct,/home,721,417,304,743,2226,0.2742,309.6,110,0.1535,21570.46,29.9174
31-01-2026,Saturday,Chrome,Mobile,USA,Organic Search,/pricing,913,635,278,1002,1394,0.6929,224.1,132,0.1451,15317.71,16.7773
08-01-2026,Thursday,Chrome,Mobile,India,social media,/landing-promo,427,342,85,456,1209,0.6023,63.2,14,0.0335,927.5,2.1721
27-11-2025,Thursday,Chrome,Mobile,USA,Organic Search,/products,4660,3011,1649,5254,10624,0.5266,58.6,692,0.1486,0,0
31-12-2025,Wednesday,Safari,Desktop,India,Organic Search,/about,3821,2745,1076,4137,14621,0.2758,345.5,438,0.1148,31711.19,8.2992
06-11-2025,Thursday,Firefox,Tablet,USA,Organic Search,/contact,2412,1812,600,2493,5024,0.5335,84.2,314,0.1304,85739.36,35.547
03-10-2025,Friday,Chrome,Mobile,India,Social Media,/home,3508,2786,722,3628,12357,0.493,224.6,146,0.0419,3700.02,1.0547
06-02-2026,Friday,Chrome,Mobile,France,Email,/products,2161,1229,932,2333,3688,0.4438,135.4,329,0.1527,68608.4,31.7484
23-12-2025,Tuesday,Chrome,Desktop,USA,Organic Search,/products,4321,3338,983,4331,20079,0.2905,391.3,683,0.1582,0,0
16-02-2026,Monday,Safari,Desktop,USA,Direct,/pricing,3928,2294,1634,4344,15273,0.6228,650.3,657,0.1674,190797.34,48.5737
21-12-2025,Sunday,Firefox,Mobile,India,Organic Search,/contact,3339,2172,1167,3373,4438,0.5985,299.3,362,0.1087,30199.67,9.0445
31-12-2025,Wednesday,Chrome,Mobile,Japan,Organic Search,/contact,3723,2586,1137,4245,7764,0.4999,70.6,526,0.1414,39072.87,10.495
16-03-2026,Monday,Chrome,Desktop,Canada,Direct,/pricing,2446,982,1464,2670,5061,0.5163,141.8,379,0.1551,71691.09,29.3095
20-12-2025,Saturday,Chrome,Desktop,USA,Direct,/blog,1182,708,474,1248,2798,0.5611,199.8,195,0.165,39247.93,33.2047
16-01-2026,Friday,Firefox,Mobile,Germany,Direct,/blog,1610,1019,591,1756,3660,0.6389,236,212,0.1317,36859.58,22.8941
17-12-2025,Wednesday,Chrome,Desktop,USA,Referral,/products,2168,1832,336,2310,4625,0.287,290.5,315,0.1454,92472.09,42.6532
20-01-2026,Tuesday,Chrome,Desktop,Germany,Organic Search,/blog,4934,3811,1123,5341,13238,0.2844,254.3,710,0.144,112463.9,22.7937
06-11-2025,Thursday,Firefox,Desktop,USA,Direct,/home,2266,1083,1183,2469,3988,0.5511,506.1,357,0.1577,43018.75,18.9844
23-03-2026,Monday,Safari,Mobile,India,Paid Search,/products,3140,2598,542,3507,7964,0.7382,60.2,415,0.1323,27836.96,8.8653
28-02-2026,Saturday,Safari,Mobile,UK,Social Media,/landing-promo,2580,2142,438,2793,6073,0.6396,145.1,154,0.0599,21496.89,8.3321
16-01-2026,Friday,Firefox,Desktop,UK,Organic Search,/contact,647,441,206,697,2633,0.6345,597,87,0.1347,10058.46,15.5463
20-02-2026,Friday,Chrome,Desktop,Canada,Organic Search,/pricing,632,462,170,712,2417,0.3614,512.8,94,0.1495,11809.52,18.6859
12-02-2026,Thursday,Edge,Desktop,India,Social Media,/blog,2675,2309,366,3008,11411,0.3947,410.9,105,0.0393,4697.84,1.7562
08-12-2025,Monday,Edge,Desktop,USA,Direct,/about,1945,1043,902,2234,6165,0.2574,670.6,303,0.1561,86483.61,44.4646
02-10-2025,Thursday,Chrome,Tablet,India,Referral,/products,3583,3099,484,3655,6113,0.3154,417,392,0.1095,26366.76,7.3589
12-02-2026,Thursday,Safari,Desktop,France,Social Media,/about,537,419,118,616,2034,0.4851,341.8,32,0.0601,2544.96,4.7392
12-03-2026,Thursday,Chrome,Desktop,India,Paid Search,/blog,3202,2511,691,3659,10783,0.6666,125.9,457,0.1429,25217.44,7.8755
09-01-2026,Friday,Safari,Mobile,Germany,Social Media,/pricing,3428,2633,795,3604,5822,0.4561,172.3,239,0.07,27710.2,8.0835
01-10-2025,Wednesday,Firefox,Mobile,UK,Direct,/pricing,1966,1001,965,2139,3408,0.6203,364.1,259,0.132,40861.09,20.7839
25-01-2026,Sunday,Chrome,Desktop,UAE,Email,/pricing,469,208,261,516,2215,0.3957,654.2,84,0.18,16217.18,34.5782
16-01-2026,Friday,Firefox,Desktop,India,Organic Search,/contact,3619,2286,1333,3781,16278,0.2946,163.3,470,0.1299,22279.95,6.1564
03-11-2025,Monday,Chrome,Desktop,UAE,Organic Search,/landing-promo,2179,1538,641,2255,3687,0.6449,432.4,344,0.1583,21593.04,9.9096
23-01-2026,Friday,Chrome,Desktop,USA,Paid Search,/blog,4690,3862,828,4970,20786,0.4177,598.8,805,0.1718,0,0
13-10-2025,Monday,Chrome,Mobile,USA,Organic Search,/landing-promo,2980,2244,736,3155,13510,0.6491,160.5,443,0.1489,102426.89,34.3714
05-12-2025,Friday,Chrome,Tablet,India,Organic Search,/products,3650,2529,1121,3662,9573,0.3348,181,365,0.1001,18533.43,5.0777
01-10-2025,Wednesday,Chrome,Mobile,Germany,Paid Search,/products,5060,4154,906,5464,7887,0.6205,122.9,769,0.152,34497.87,6.8178
27-11-2025,Thursday,Chrome,Desktop,Canada,Social Media,/home,692,552,140,696,831,0.498,248.8,42,0.062,8847.55,12.7855
13-11-2025,Thursday,Firefox,Desktop,UK,Paid Search,/products,4143,3174,969,4297,11782,0.6493,365.3,683,0.1649,63273.59,15.2724
24-01-2026,Saturday,Chrome,Mobile,Germany,Organic Search,/contact,2692,2037,655,3048,10376,0.5013,46.1,338,0.1256,72337.12,26.8711
11-11-2025,Tuesday,Edge,Desktop,UK,Direct,/about,4865,2467,2398,4875,12707,0.4786,159.1,738,0.1517,79510.64,16.3434
09-02-2026,Monday,Chrome,Mobile,Germany,Organic Search,/contact,4733,3514,1219,5076,22500,0.6222,296.5,673,0.1422,117744.44,24.8773
30-11-2025,Sunday,Chrome,Mobile,India,Organic Search,/blog,1928,1233,695,2161,8310,0.616,115.7,194,0.1007,11726.63,6.0823
20-03-2026,Friday,Safari,Desktop,Canada,Paid Search,/blog,768,586,182,837,3080,0.364,447.8,115,0.1507,10981.23,14.2985
25-12-2025,Thursday,Chrome,Desktop,USA,Social Media,/contact,2572,2016,556,2636,3145,0.5567,152,201,0.0784,25953.23,10.0907
19-02-2026,Thursday,Safari,Desktop,Germany,Organic Search,/pricing,3840,2324,1516,4126,5021,0.5922,318,581,0.1515,0,0
08-11-2025,Saturday,Chrome,Mobile,USA,Organic Search,/products,1231,761,470,1288,5009,2.0893,152.6,164,0.134,11028.13,8.9587
21-02-2026,Saturday,Chrome,Mobile,Germany,Direct,/products,1601,977,624,1727,3822,0.5872,150.6,225,0.1408,50649.96,31.6365
25-03-2026,Wednesday,Safari,Mobile,India,Organic Search,/products,3201,2530,671,3325,5820,0.5422,241.3,342,0.1071,12711.49,3.9711
07-01-2026,Wednesday,Safari,Desktop,France,Paid Search,/products,1580,1238,342,1792,3780,0.5314,361,221,0.1405,29908.74,18.9296
28-01-2026,Wednesday,Safari,mobile,USA,Direct,/about,4665,2649,2016,4811,10357,0.5524,207.3,724,0.1552,133378.83,28.5914
10-03-2026,Tuesday,Chrome,Desktop,India,Organic Search,/contact,1362,1081,281,1544,4952,0.2948,322.5,142,0.1044,2633.56,1.9336
03-11-2025,Monday,Chrome,Mobile,UK,Paid Search,/products,4297,3532,765,4802,14545,0.6082,187.3,699,0.1627,120940.96,28.1454
14-12-2025,Sunday,Chrome,Mobile,India,Paid Search,/about,2113,1737,376,2152,8964,0.6612,239.6,267,0.1268,12946.18,6.1269
19-10-2025,Sunday,Chrome,Mobile,USA,Referral,/about,1084,966,118,1220,2874,0.5413,238.9,140,0.1299,39117.01,36.0858
16-03-2026,Monday,,Desktop,Germany,Organic Search,/landing-promo,1259,881,378,1375,3829,0.3731,496.7,179,0.1422,44277.47,35.1688
30-09-2025,Tuesday,Chrome,Desktop,USA,Social Media,/pricing,1421,1116,305,1497,6136,0.4915,410,99,0.07,19269.68,13.5606
17-01-2026,Saturday,Chrome,Desktop,UAE,Organic Search,/blog,730,570,160,748,1137,0.3176,242.7,106,0.1461,9714.77,13.3079
02-03-2026,Monday,Chrome,,Germany,Social Media,/contact,2296,1796,500,2505,4453,0.495,161.3,151,0.0659,17135.34,7.4631
12-02-2026,Thursday,Chrome,Desktop,USA,Organic Search,/contact,4849,3309,1540,5313,15030,0.4988,413.4,761,0.157,183750.6,37.8945
26-12-2025,Friday,Safari,Desktop,UAE,Social Media,/about,1797,1531,266,1816,3208,0.6983,217.3,159,0.089,13595.53,7.5657
21-01-2026,Wednesday,Safari,Desktop,Germany,Paid Search,/landing-promo,6165,4764,1401,6759,14092,0.3425,,1038,0.1685,195517.85,31.7142
28-11-2025,Friday,Safari,Tablet,USA,Direct,/blog,4580,2796,1784,4586,9705,0.5799,395.8,727,0.1588,161036.11,35.1607
28-01-2026,Wednesday,Firefox,Mobile,Canada,Referral,/landing-promo,2768,2335,433,3145,10175,0.4988,199.7,310,0.112,31903.77,11.5259
21-03-2026,Saturday,Chrome,Desktop,USA,Direct,/pricing,554,314,240,564,1774,0.4636,288.3,90,0.1642,8137.64,14.6889
17-12-2025,Wednesday,Safari,Mobile,USA,Social Media,/products,1219,1051,168,1230,2760,0.7801,135.7,82,0.0675,21895.65,17.962
25-10-2025,Saturday,Firefox,Desktop,UAE,Organic Search,/about,1196,780,416,1308,4212,0.5096,148.3,188,0.1577,27678.26,23.1424
09-12-2025,Tuesday,Safari,Mobile,Germany,Organic Search,/pricing,4372,3164,1208,4455,9914,0.6469,110.6,579,0.1326,,22.0767
10-11-2025,Monday,Safari,Desktop,UK,Paid Search,/blog,1398,1216,182,1555,5796,0.5991,227.8,210,0.1505,35247.2,25.2126
17-03-2026,Tuesday,Firefox,Desktop,India,Social Media,/pricing,3771,3155,616,3983,16516,0.369,342.6,197,0.0525,6694.55,1.7753
18-12-2025,Thursday,Safari,Mobile,UAE,Organic Search,/pricing,5309,3307,2002,6100,23205,0.6179,249.6,770,0.1451,205603.24,38.7273
24-02-2026,Tuesday,Firefox,Desktop,France,Organic Search,/pricing,2403,1800,603,2466,4131,0.648,330.9,316,0.1318,37089.62,15.4347
26-10-2025,Sunday,Safari,Desktop,France,Paid Search,/about,555,442,113,587,1652,0.5128,473.4,87,0.1568,10893.64,19.6282
17-12-2025,Wednesday,Chrome,Tablet,UK,Organic Search,/landing-promo,2812,1725,1087,2851,5887,0.5559,105.8,364,0.1295,83415.56,29.6641
11-10-2025,Saturday,Safari,Mobile,France,Email,/contact,1648,838,810,1701,4689,0.453,120,266,0.1617,42675.17,25.8951
08-12-2025,Monday,Firefox,Desktop,India,Direct,/contact,5001,2593,2408,5559,8702,0.5189,346.6,696,0.1392,51529.23,10.3038
22-10-2025,Wednesday,Chrome,,USA,Direct,/blog,5239,2393,2846,5390,8626,0.3107,285.3,884,0.1689,248666.03,47.4644
13-01-2026,Tuesday,Chrome,Mobile,USA,Organic Search,/products,1971,1236,735,2134,6467,0.4125,178.1,264,0.1343,40361.04,20.4774
29-09-2025,Monday,Chrome,Desktop,UAE,direct,/about,5193,2333,2860,5695,6962,0.2578,182.8,906,0.1745,201171.15,38.7389
27-02-2026,Friday,Chrome,Tablet,India,Direct,/pricing,1304,524,780,1347,4433,0.5608,383.7,132,0.1018,13760.57,10.5526
17-10-2025,Friday,Chrome,Mobile,USA,Direct,/landing-promo,489,275,214,516,1266,0.5595,278.8,74,0.1529,21400.95,43.7647
09-12-2025,Tuesday,Chrome,Tablet,USA,Direct,/home,4098,1834,2264,4236,12760,0.3483,459.9,634,0.1548,195582.76,47.7264
17-12-2025,Wednesday,Chrome,Desktop,Canada,Direct,/about,494,276,218,534,1762,0.3953,243.8,76,0.1551,14955.94,30.2752
12-01-2026,Monday,Firefox,Desktop,USA,Social Media,/landing-promo,3113,2797,316,3503,10596,0.5485,343.1,261,0.0841,0,0
26-01-2026,Monday,Chrome,Tablet,India,Direct,/products,1530,877,653,1581,4473,0.3577,508.7,172,0.113,16406.04,10.7229
09-12-2025,Tuesday,Firefox,Mobile,France,Paid Search,/contact,4610,3899,711,4781,14156,0.5303,254.8,654,0.142,105883.87,22.9683
28-01-2026,Wednesday,Chrome,Desktop,UK,Paid Search,/contact,2824,2218,606,3107,12669,0.6625,459,428,0.1519,82545.01,29.2298
17-02-2026,Tuesday,Safari,Mobile,USA,Paid Search,/home,4094,3393,701,4503,12023,0.5982,196.7,723,0.1767,57001.25,13.9231
09-10-2025,Thursday,Safari,Tablet,Germany,Direct,,3770,1961,1809,4013,17630,0.2494,318,571,0.1516,74906.29,19.869
10-10-2025,Friday,Chrome,Desktop,UK,Direct,/pricing,2311,1321,990,2584,4611,0.2658,667.2,346,0.1501,73523.85,31.8147
02-02-2026,Monday,Firefox,Desktop,Germany,organic search,/contact,681,409,272,712,2285,0.6561,179.3,98,0.1441,21138.79,31.0408
26-10-2025,Sunday,Safari,Mobile,USA,Organic Search,/landing-promo,2233,1641,592,2245,4843,0.6459,123.4,310,0.1391,38968.85,17.4513
30-10-2025,Thursday,Chrome,Tablet,UAE,Organic Search,/home,4593,3322,1271,5229,6348,0.4578,248.7,682,0.1485,169161.25,36.8302
10-03-2026,Tuesday,Chrome,Desktop,India,Email,/home,2885,1240,1645,2971,9939,0.2269,221,433,0.1504,-2707.21,3.5162
05-12-2025,Friday,Chrome,Desktop,Canada,Social Media,/blog,1337,1041,296,1470,4826,0.4229,212.2,100,0.0751,17692.17,13.2327
16-12-2025,Tuesday,Chrome,Desktop,India,Paid Search,/pricing,4909,3882,1027,5588,20931,0.4555,461.9,678,0.1383,75119.52,15.3024
04-10-2025,Saturday,Firefox,Desktop,France,Direct,/blog,797,469,328,845,3239,0.4297,538,114,0.1432,17701.83,22.2106
12-03-2026,Thursday,Safari,Desktop,India,Paid Search,/about,5491,4145,1346,5611,17212,0.5724,241.2,803,0.1463,13319.21,2.4256
