Date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor
2026-05-12,Tuesday,Chrome,Desktop,Canada,Referral,/products,2703,2256,447,2861,9894,0.4,374.6,340,0.1,42061.5,15.6
2026-05-12,Tuesday,Chrome,Desktop,Canada,Social Media,/blog,1337,1041,296,1470,4826,0.4,212.2,100,0.1,17692.2,13.2
2026-05-12,Tuesday,Chrome,Desktop,Canada,Social Media,/home,692,552,140,696,831,0.5,248.8,42,0.1,8847.5,12.8
2026-05-12,Tuesday,Chrome,Desktop,Canada,Social Media,/pricing,4296,3854,442,4938,9643,0.5,213.9,351,0.1,22806.4,5.3
2026-05-12,Tuesday,Chrome,Desktop,France,Direct,/blog,2794,1459,1335,2922,6490,0.4,729.4,405,0.1,42562.2,15.2
2026-05-12,Tuesday,Chrome,Desktop,France,Direct,/contact,2768,1736,1032,3113,4541,0.5,616.8,408,0.1,77404.3,28.0
2026-05-12,Tuesday,Chrome,Desktop,France,Direct,/home,845,487,358,847,1859,0.6,296.9,125,0.1,12350.7,14.6
2026-05-12,Tuesday,Chrome,Desktop,France,Direct,/pricing,1543,857,686,1620,2552,0.5,589.7,214,0.1,37949.34,20.58
2026-05-12,Tuesday,Chrome,Desktop,France,Direct,/products,4700,2199,2501,5377,12223,0.6,224.7,728,0.2,41975.7,8.9
2026-05-12,Tuesday,Chrome,Desktop,France,Email,/landing-promo,1613,857,756,1631,4635,0.6,178.4,281,0.2,14629.5,9.1
2026-05-12,Tuesday,Chrome,Desktop,France,Email,/pricing,2805,1137,1668,3154,9195,0.3,129.7,479,0.2,110354.9,39.3
2026-05-12,Tuesday,Chrome,Desktop,France,Organic Search,/about,1605,1254,351,1658,2487,0.5,578.2,221,0.1,42571.1,26.5
2026-05-12,Tuesday,Chrome,Desktop,France,Organic Search,/blog,1833,1115,718,1997,5813,0.6,377.0,226,0.1,43781.12,23.36
2026-05-12,Tuesday,Chrome,Desktop,France,Organic Search,/contact,4306,2646,1660,4935,19061,0.5,321.0,604,0.1,116844.6,27.1
2026-05-12,Tuesday,Chrome,Desktop,France,Organic Search,/landing-promo,2131,1464,667,2329,3673,0.6,164.9,264,0.1,45281.5,21.2
2026-05-12,Tuesday,Chrome,Desktop,France,Organic Search,/pricing,2777,1755,1022,3175,5792,0.5,436.8,383,0.1,22590.3,8.1
2026-05-12,Tuesday,Chrome,Desktop,France,Organic Search,/products,2538,1594,944,2594,6047,0.6,121.4,311,0.1,22764.1,9.0
2026-05-12,Tuesday,Chrome,Desktop,France,Paid Search,/about,1957,1477,480,2128,4697,0.4,287.9,301,0.2,48735.5,24.9
2026-05-12,Tuesday,Chrome,Desktop,France,Paid Search,/blog,3110,2480,630,3503,14468,0.5,590.6,481,0.2,78194.3,25.1
2026-05-12,Tuesday,Chrome,Desktop,France,Paid Search,/contact,1991,1746,245,1994,4516,0.6,460.5,299,0.2,47711.0,24.0
2026-05-12,Tuesday,Chrome,Desktop,France,Paid Search,/landing-promo,4445,3353,1092,4834,20230,0.4,549.1,750,0.2,168004.3,37.8
2026-05-12,Tuesday,Chrome,Desktop,France,Paid Search,/pricing,3108,2766,342,3196,8468,0.7,412.6,519,0.2,18537.4,6.0
2026-05-12,Tuesday,Chrome,Desktop,France,Paid Search,/products,2622,2269,353,2755,4870,0.6,525.9,390,0.1,68709.6,26.2
2026-05-12,Tuesday,Chrome,Desktop,France,Referral,/contact,617,511,106,621,1870,0.6,237.4,72,0.1,16232.0,26.3
2026-05-12,Tuesday,Chrome,Desktop,France,Referral,/landing-promo,2755,2183,572,2819,12074,0.6,290.3,357,0.1,54938.5,19.9
2026-05-12,Tuesday,Chrome,Desktop,France,Referral,/pricing,458,360,98,521,2138,0.5,199.2,54,0.1,10932.9,23.9
2026-05-12,Tuesday,Chrome,Desktop,France,Social Media,/blog,1523,1163,360,1629,7092,0.8,198.6,84,0.1,8246.2,5.4
2026-05-12,Tuesday,Chrome,Desktop,France,Social Media,/contact,4146,3654,492,4245,14474,0.5,384.0,293,0.1,32937.1,7.9
2026-05-12,Tuesday,Chrome,Desktop,Germany,Direct,/about,4161,1925,2190,4285,11025,0.448,351.2,606,0.106,65580.62,14.1
2026-05-12,Tuesday,Chrome,Desktop,Germany,Direct,/blog,3720,2001,1719,3885,14886,0.3,773.7,611,0.2,67341.7,18.1
2026-05-12,Tuesday,Chrome,Desktop,Germany,Direct,/landing-promo,1217,507,710,1274,4557,0.6,406.0,189,0.2,43332.5,35.6
2026-05-12,Tuesday,Chrome,Desktop,Germany,Direct,/pricing,3581,1459,2122,4113,7455,0.6,739.5,589,0.2,47996.9,13.4
2026-05-12,Tuesday,Chrome,Desktop,Germany,Direct,/products,4865,2932,1933,4894,16293,0.6,626.1,750,0.2,137381.6,28.2
2026-05-12,Tuesday,Chrome,Desktop,Germany,Email,/blog,1731,921,810,1888,7288,0.6,684.6,311,0.2,69714.4,40.3
2026-05-12,Tuesday,Chrome,Desktop,Germany,Email,/landing-promo,1476,643,833,1538,4575,0.5,248.8,262,0.2,53657.2,36.4
2026-05-12,Tuesday,Chrome,Desktop,Germany,Email,/pricing,3028,1591,1437,3376,6673,0.2,285.5,545,0.2,29689.8,9.8
2026-05-12,Tuesday,Chrome,Desktop,Germany,Organic Search,/about,1597,1125,472,1601,3772,0.3,276.7,212,0.1,21955.8,13.7
2026-05-12,Tuesday,Chrome,Desktop,Germany,Organic Search,/blog,4934,3811,1123,5341,13238,0.3,254.3,710,0.1,112463.9,22.8
2026-05-12,Tuesday,Chrome,Desktop,Germany,Organic Search,/contact,1227,740,487,1405,4539,0.4,546.0,173,0.1,45152.7,36.8
2026-05-12,Tuesday,Chrome,Desktop,Germany,Organic Search,/home,5109,3493,1616,5637,14592,0.5,221.2,748,0.1,73261.8,14.3
2026-05-12,Tuesday,Chrome,Desktop,Germany,Organic Search,/landing-promo,3734,2542,1192,4073,10418,0.53,310.4,534,0.1,59182.32,18.69
2026-05-12,Tuesday,Chrome,Desktop,Germany,Organic Search,/pricing,3466,2697,769,3688,7893,0.3,509.5,515,0.1,37415.3,10.8
2026-05-12,Tuesday,Chrome,Desktop,Germany,Organic Search,/products,3026,1955,1071,3228,9735,0.4,248.3,433,0.1,54316.2,17.9
2026-05-12,Tuesday,Chrome,Desktop,Germany,Paid Search,/about,1524,1363,161,1726,5221,0.6,350.0,253,0.2,21275.1,14.0
2026-05-12,Tuesday,Chrome,Desktop,Germany,Paid Search,/blog,5655,4815,840,6407,14639,0.7,325.7,918,0.2,63420.9,11.2
2026-05-12,Tuesday,Chrome,Desktop,Germany,Paid Search,/contact,1894,1622,272,2075,5113,0.5,421.0,320,0.2,71261.9,37.6
2026-05-12,Tuesday,Chrome,Desktop,Germany,Paid Search,/landing-promo,3754,2816,938,4200,16481,0.4,202.0,674,0.2,157149.2,41.9
2026-05-12,Tuesday,Chrome,Desktop,Germany,Paid Search,/products,1727,1471,256,1931,8245,0.6,581.6,283,0.2,17341.9,10.0
2026-05-12,Tuesday,Chrome,Desktop,Germany,Referral,/about,1821,1427,394,1949,7248,0.5,127.2,246,0.1,36267.3,19.9
2026-05-12,Tuesday,Chrome,Desktop,Germany,Referral,/blog,1423,1180,243,1469,3560,0.5,453.5,186,0.1,7117.2,5.0
2026-05-12,Tuesday,Chrome,Desktop,Germany,Social Media,/about,2632,2324,308,2939,11543,0.5,168.4,209,0.1,41319.4,15.7
2026-05-12,Tuesday,Chrome,Desktop,Germany,Social Media,/contact,3859,3215,644,4204,6219,0.5,152.2,294,0.1,52027.3,13.5
2026-05-12,Tuesday,Chrome,Desktop,Germany,Social Media,/home,1079,951,128,1144,1732,0.4,179.6,80,0.1,16258.7,15.1
2026-05-12,Tuesday,Chrome,Desktop,Germany,Social Media,/landing-promo,1131,958,173,1165,5103,0.7,181.0,69,0.1,18773.0,16.6
2026-05-12,Tuesday,Chrome,Desktop,Germany,Social Media,/pricing,946,736,210,1049,2314,0.6,253.5,59,0.1,9248.9,9.8
2026-05-12,Tuesday,Chrome,Desktop,Germany,Social Media,/products,1944,1550,394,2078,3859,0.4,155.7,137,0.1,6505.5,3.3
2026-05-12,Tuesday,Chrome,Desktop,India,Direct,/about,2907,1569,1338,3187,8902,0.5,434.1,345,0.1,18046.9,6.2
2026-05-12,Tuesday,Chrome,Desktop,India,Direct,/blog,2027,1052,975,2139,6920,0.5,213.4,231,0.1,19122.5,9.4
2026-05-12,Tuesday,Chrome,Desktop,India,Direct,/contact,3331,2065,1266,3443,13888,0.3,534.6,444,0.1,35018.3,10.5
2026-05-12,Tuesday,Chrome,Desktop,India,Direct,/home,4008,2008,1841,4328,13070,0.378,647.0,488,0.1,29678.55,8.32
2026-05-12,Tuesday,Chrome,Desktop,India,Direct,/landing-promo,5492,2905,2731,5580,22377,0.435,675.0,747,0.1,61714.93,11.14
2026-05-12,Tuesday,Chrome,Desktop,India,Direct,/pricing,2665,1687,978,2990,3831,0.5,363.5,304,0.1,25024.8,9.4
2026-05-12,Tuesday,Chrome,Desktop,India,Direct,/products,2960,1684,1269,2470,3665,0.515,188.8,306,0.1,21383.92,8.24
2026-05-12,Tuesday,Chrome,Desktop,India,Email,/about,318,182,136,360,1270,0.3,168.1,49,0.2,3709.7,11.7
2026-05-12,Tuesday,Chrome,Desktop,India,Email,/blog,1175,493,682,1301,2435,0.5,388.7,166,0.1,10939.4,9.3
2026-05-12,Tuesday,Chrome,Desktop,India,Email,/contact,1189,522,667,1279,4688,0.2,532.7,178,0.2,8260.6,6.9
2026-05-12,Tuesday,Chrome,Desktop,India,Email,/landing-promo,1743,754,989,1978,5450,0.6,130.8,269,0.2,25848.9,14.8
2026-05-12,Tuesday,Chrome,Desktop,India,Email,/pricing,1948,1113,835,2222,2748,0.3,522.8,275,0.1,22302.3,11.4
2026-05-12,Tuesday,Chrome,Desktop,India,Organic Search,/about,1875,1320,555,1970,4384,0.446,509.2,205,0.1,11437.2,3.7
2026-05-12,Tuesday,Chrome,Desktop,India,Organic Search,/blog,4579,2836,1743,5189,21656,0.55,181.9,513,0.1,44187.36,9.6
2026-05-12,Tuesday,Chrome,Desktop,India,Organic Search,/contact,2986,2406,612,3384,9222,0.38,220.1,328,0.1,11837.5,2.91
2026-05-12,Tuesday,Chrome,Desktop,India,Organic Search,/home,870,610,260,907,3590,0.6,577.9,90,0.1,2313.4,2.7
2026-05-12,Tuesday,Chrome,Desktop,India,Organic Search,/landing-promo,680,462,218,757,1010,0.4,397.5,69,0.1,4481.4,6.6
2026-05-12,Tuesday,Chrome,Desktop,India,Organic Search,/pricing,2752,1980,772,2944,9392,0.3,414.2,293,0.1,25946.8,9.4
2026-05-12,Tuesday,Chrome,Desktop,India,Organic Search,/products,2646,1604,1042,2886,7214,0.4,396.7,275,0.1,19140.1,7.2
2026-05-12,Tuesday,Chrome,Desktop,India,Paid Search,/about,2701,2253,448,2900,12827,0.7,253.4,354,0.1,22395.1,8.3
2026-05-12,Tuesday,Chrome,Desktop,India,Paid Search,/blog,3165,2744,384,3579,11142,0.7,388.2,450,0.1,17199.35,5.37
2026-05-12,Tuesday,Chrome,Desktop,India,Paid Search,/contact,3240,2624,616,3271,12052,0.6,289.9,421,0.1,49618.8,15.3
2026-05-12,Tuesday,Chrome,Desktop,India,Paid Search,/home,4252,3454,798,4298,11484,0.5,567.1,567,0.1,33728.2,7.9
2026-05-12,Tuesday,Chrome,Desktop,India,Paid Search,/landing-promo,1720,1409,311,1875,5282,0.4,309.7,222,0.1,25145.0,14.6
2026-05-12,Tuesday,Chrome,Desktop,India,Paid Search,/pricing,5842,4968,874,6505,22836,0.5,450.8,812,0.1,29897.1,5.1
2026-05-12,Tuesday,Chrome,Desktop,India,Paid Search,/products,1504,1242,262,1532,3553,0.6,289.3,194,0.1,14572.1,9.7
2026-05-12,Tuesday,Chrome,Desktop,India,Referral,/blog,639,551,88,730,3061,0.5,400.1,68,0.1,5850.0,9.2
2026-05-12,Tuesday,Chrome,Desktop,India,Referral,/home,3220,2756,464,3574,5727,0.3,261.9,370,0.1,17723.4,5.5
2026-05-12,Tuesday,Chrome,Desktop,India,Referral,/landing-promo,1331,1169,162,1453,3621,0.3,368.1,141,0.1,10349.6,7.8
2026-05-12,Tuesday,Chrome,Desktop,India,Social Media,/about,1551,1347,204,1637,7078,0.5,219.7,64,0.0,3285.7,2.1
2026-05-12,Tuesday,Chrome,Desktop,India,Social Media,/blog,1499,1268,231,1649,5192,0.7,306.5,56,0.0,5205.9,3.5
2026-05-12,Tuesday,Chrome,Desktop,India,Social Media,/contact,3204,2548,656,3571,4066,0.6,341.0,163,0.1,0.0,0.0
2026-05-12,Tuesday,Chrome,Desktop,India,Social Media,/home,3926,3165,761,3928,7812,0.4,196.0,175,0.0,17235.7,4.4
2026-05-12,Tuesday,Chrome,Desktop,India,Social Media,/landing-promo,1276,970,306,1338,1543,0.5,154.0,57,0.0,5255.9,4.1
2026-05-12,Tuesday,Chrome,Desktop,India,Social Media,/pricing,1703,1452,251,1725,3073,0.532,229.4,92,0.034,6086.38,2.88
2026-05-12,Tuesday,Chrome,Desktop,India,Social Media,/products,2778,2469,310,3057,6924,0.591,326.9,146,0.091,5754.02,1.4
2026-05-12,Tuesday,Chrome,Desktop,Japan,Direct,/about,4251,2092,2159,4520,6481,0.4,243.0,645,0.2,155379.3,36.6
2026-05-12,Tuesday,Chrome,Desktop,Japan,Direct,/blog,1407,692,715,1460,6567,0.6,622.1,213,0.2,27397.2,19.5
2026-05-12,Tuesday,Chrome,Desktop,Japan,Direct,/contact,1854,1013,841,1926,3065,0.3,141.8,281,0.2,56068.5,30.2
2026-05-12,Tuesday,Chrome,Desktop,Japan,Direct,/home,1432,810,622,1506,2040,0.3,226.5,216,0.2,11815.3,8.3
2026-05-12,Tuesday,Chrome,Desktop,Japan,Direct,/pricing,1847,1060,787,1983,5566,0.366,357.0,277,0.134,28660.02,15.33
2026-05-12,Tuesday,Chrome,Desktop,Japan,Direct,/products,3924,2184,1740,4343,14454,0.4,563.3,659,0.2,50030.0,12.7
2026-05-12,Tuesday,Chrome,Desktop,Japan,Organic Search,/about,2273,1607,666,2550,7949,0.567,349.0,337,0.167,35581.5,14.53
2026-05-12,Tuesday,Chrome,Desktop,Japan,Organic Search,/blog,2326,1576,750,2347,9111,0.4,206.2,347,0.1,23596.1,10.1
2026-05-12,Tuesday,Chrome,Desktop,Japan,Organic Search,/contact,2211,1608,603,2364,6312,0.5,306.4,329,0.1,59649.5,27.0
2026-05-12,Tuesday,Chrome,Desktop,Japan,Organic Search,/home,4220,3319,901,4312,19191,0.5,478.6,657,0.2,122032.9,28.9
2026-05-12,Tuesday,Chrome,Desktop,Japan,Organic Search,/landing-promo,3183,1915,1268,3630,14344,0.5,559.3,482,0.2,73736.5,23.2
2026-05-12,Tuesday,Chrome,Desktop,Japan,Organic Search,/pricing,2097,1391,706,2361,8708,0.5,514.4,308,0.1,39531.0,18.9
2026-05-12,Tuesday,Chrome,Desktop,Japan,Organic Search,/products,2230,1500,730,2348,5495,0.5,450.8,303,0.1,57677.6,25.9
2026-05-12,Tuesday,Chrome,Desktop,Japan,Paid Search,/blog,3864,3312,552,4382,6911,0.6,450.6,647,0.2,111021.3,28.7
2026-05-12,Tuesday,Chrome,Desktop,Japan,Paid Search,/contact,1927,1510,417,1994,6908,0.5,581.6,297,0.2,38835.2,20.2
2026-05-12,Tuesday,Chrome,Desktop,Japan,Paid Search,/landing-promo,1402,1188,214,1451,5786,0.62,572.1,224,0.2,31300.46,17.17
2026-05-12,Tuesday,Chrome,Desktop,Japan,Paid Search,/pricing,4095,3404,691,4158,7136,0.5,195.2,708,0.2,170569.7,41.7
2026-05-12,Tuesday,Chrome,Desktop,Japan,Referral,/contact,1191,961,230,1214,2234,0.3,593.3,157,0.1,22412.4,18.8
2026-05-12,Tuesday,Chrome,Desktop,Japan,Referral,/landing-promo,2324,1850,474,2464,5960,0.6,157.9,302,0.1,41297.8,17.8
2026-05-12,Tuesday,Chrome,Desktop,Japan,Social Media,/blog,3320,2577,743,3538,10950,0.6,409.4,291,0.1,49290.3,14.8
2026-05-12,Tuesday,Chrome,Desktop,Japan,Social Media,/contact,2812,2423,389,3212,12234,0.4,396.5,203,0.1,15503.2,5.5
2026-05-12,Tuesday,Chrome,Desktop,Japan,Social Media,/home,3373,3001,372,3846,11514,0.7,199.4,276,0.1,52172.9,15.5
2026-05-12,Tuesday,Chrome,Desktop,Japan,Social Media,/landing-promo,2562,2069,493,2881,9939,0.7,385.4,191,0.1,22560.8,8.8
2026-05-12,Tuesday,Chrome,Desktop,Japan,Social Media,/pricing,2355,2009,346,2630,10196,0.647,187.9,192,0.1,35158.76,10.62
2026-05-12,Tuesday,Chrome,Desktop,UAE,Direct,/about,5193,2333,2860,5695,6962,0.3,182.8,906,0.2,201171.1,38.7
2026-05-12,Tuesday,Chrome,Desktop,UAE,Direct,/blog,3948,1610,2338,4441,12592,0.5,504.2,658,0.2,78893.1,20.0
2026-05-12,Tuesday,Chrome,Desktop,UAE,Direct,/home,3608,2151,1390,4031,11000,0.462,481.7,601,0.2,9164.4,3.39
2026-05-12,Tuesday,Chrome,Desktop,UAE,Direct,/landing-promo,1722,936,786,1976,4380,0.5,474.8,289,0.2,13793.6,8.0
2026-05-12,Tuesday,Chrome,Desktop,UAE,Direct,/pricing,2664,1129,1535,2846,9505,0.3,718.9,401,0.2,89470.9,33.6
2026-05-12,Tuesday,Chrome,Desktop,UAE,Direct,/products,1373,646,727,1388,2387,0.3,280.8,230,0.2,37314.4,27.2
2026-05-12,Tuesday,Chrome,Desktop,UAE,Email,/contact,1162,576,586,1222,4573,0.4,567.6,209,0.2,17142.9,14.8
2026-05-12,Tuesday,Chrome,Desktop,UAE,Email,/pricing,469,208,261,516,2215,0.4,654.2,84,0.2,16217.2,34.6
2026-05-12,Tuesday,Chrome,Desktop,UAE,Organic Search,/blog,5401,3513,1888,6079,6600,0.4,232.3,850,0.199,140020.9,25.88
2026-05-12,Tuesday,Chrome,Desktop,UAE,Organic Search,/contact,4574,3389,1185,5067,16163,0.3,281.8,747,0.2,151438.6,33.1
2026-05-12,Tuesday,Chrome,Desktop,UAE,Organic Search,/home,1032,691,341,1120,2635,0.31,259.5,163,0.2,21979.87,37.51
2026-05-12,Tuesday,Chrome,Desktop,UAE,Organic Search,/landing-promo,4551,3365,1185,5014,19303,0.592,253.2,748,0.18,99452.93,15.08
2026-05-12,Tuesday,Chrome,Desktop,UAE,Organic Search,/products,2124,1542,582,2410,4003,0.57,295.0,327,0.17,67766.54,32.35
2026-05-12,Tuesday,Chrome,Desktop,UAE,Paid Search,/about,6247,4742,1505,7012,7672,0.4,438.4,1078,0.2,80704.7,12.9
2026-05-12,Tuesday,Chrome,Desktop,UAE,Paid Search,/contact,5913,4746,1167,6354,8130,0.6,198.5,1064,0.2,0.0,0.0
2026-05-12,Tuesday,Chrome,Desktop,UAE,Paid Search,/home,3585,2817,768,3811,10010,0.6,158.5,642,0.2,174830.0,48.8
2026-05-12,Tuesday,Chrome,Desktop,UAE,Paid Search,/landing-promo,2296,1968,328,2333,3480,0.7,197.4,397,0.2,74955.6,32.6
2026-05-12,Tuesday,Chrome,Desktop,UAE,Referral,/about,835,654,181,846,2968,0.3,571.0,110,0.1,18919.0,22.7
2026-05-12,Tuesday,Chrome,Desktop,UAE,Referral,/blog,2078,1831,247,2100,2712,0.5,568.8,288,0.1,64322.6,31.0
2026-05-12,Tuesday,Chrome,Desktop,UAE,Referral,/products,545,423,122,576,974,0.3,322.5,81,0.1,13160.2,24.1
2026-05-12,Tuesday,Chrome,Desktop,UAE,Social Media,/about,3322,2718,604,3386,5881,0.6,290.7,311,0.1,72321.7,21.8
2026-05-12,Tuesday,Chrome,Desktop,UAE,Social Media,/landing-promo,1302,1103,199,1383,2309,0.6,202.0,96,0.1,7611.8,5.8
2026-05-12,Tuesday,Chrome,Desktop,UAE,Social Media,/pricing,2229,1966,263,2443,6902,0.589,368.9,168,0.1,20136.15,9.73
2026-05-12,Tuesday,Chrome,Desktop,UAE,Social Media,/products,964,866,98,1068,3277,0.5,272.4,82,0.1,5337.9,5.5
2026-05-12,Tuesday,Chrome,Desktop,UK,Direct,/about,3030,1419,1611,3418,12140,0.6,376.8,465,0.2,21937.9,7.2
2026-05-12,Tuesday,Chrome,Desktop,UK,Direct,/blog,780,385,395,869,3054,0.5,257.3,110,0.1,23194.8,29.7
2026-05-12,Tuesday,Chrome,Desktop,UK,Direct,/contact,1675,785,890,1872,6166,0.512,433.4,246,0.1,24424.89,15.17
2026-05-12,Tuesday,Chrome,Desktop,UK,Direct,/home,3383,1690,1692,3541,9504,0.363,432.6,540,0.154,36313.62,16.16
2026-05-12,Tuesday,Chrome,Desktop,UK,Direct,/landing-promo,3960,2139,1821,4297,6360,0.4,668.9,639,0.2,52577.4,13.3
2026-05-12,Tuesday,Chrome,Desktop,UK,Direct,/pricing,3308,1637,1671,3649,14033,0.4,306.9,557,0.2,163558.6,49.4
2026-05-12,Tuesday,Chrome,Desktop,UK,Email,/products,2059,903,1156,2247,6329,0.5,429.3,356,0.2,60057.6,29.2
2026-05-12,Tuesday,Chrome,Desktop,UK,Organic Search,/about,2761,1873,889,3081,5773,0.5,488.9,371,0.1,34297.07,10.98
2026-05-12,Tuesday,Chrome,Desktop,UK,Organic Search,/blog,1813,1397,416,1985,6540,0.4,431.6,285,0.139,50805.68,21.36
2026-05-12,Tuesday,Chrome,Desktop,UK,Organic Search,/contact,1166,883,283,1230,3840,0.6,198.8,164,0.1,32558.2,27.9
2026-05-12,Tuesday,Chrome,Desktop,UK,Organic Search,/home,976,753,223,1028,4373,0.6,493.8,135,0.1,25780.7,26.4
2026-05-12,Tuesday,Chrome,Desktop,UK,Organic Search,/pricing,3339,2263,1076,3427,6861,0.4,323.0,479,0.137,57828.45,15.38
2026-05-12,Tuesday,Chrome,Desktop,UK,Organic Search,/products,1478,894,584,1668,6692,0.6,151.7,220,0.1,47790.9,32.3
2026-05-12,Tuesday,Chrome,Desktop,UK,Paid Search,/blog,1863,1610,253,2108,7078,0.6,291.5,299,0.2,75703.9,40.6
2026-05-12,Tuesday,Chrome,Desktop,UK,Paid Search,/contact,5113,4183,930,5159,10848,0.315,269.7,845,0.2,178504.93,34.32
2026-05-12,Tuesday,Chrome,Desktop,UK,Paid Search,/home,1469,1166,249,1631,3811,0.688,385.6,228,0.2,32618.48,24.53
2026-05-12,Tuesday,Chrome,Desktop,UK,Paid Search,/landing-promo,5016,4011,1004,5240,16875,0.64,489.3,851,0.2,183817.61,38.1
2026-05-12,Tuesday,Chrome,Desktop,UK,Paid Search,/products,2703,2397,306,2878,10465,0.5,499.2,406,0.2,23269.5,8.6
2026-05-12,Tuesday,Chrome,Desktop,UK,Referral,/blog,3322,2552,770,3776,10808,0.3,0.0,475,0.1,44159.9,13.3
2026-05-12,Tuesday,Chrome,Desktop,UK,Referral,/pricing,2520,1919,601,2689,6093,0.4,538.6,310,0.1,45016.5,17.9
2026-05-12,Tuesday,Chrome,Desktop,UK,Social Media,/blog,2757,2133,624,3105,6137,0.7,202.9,172,0.1,21789.1,7.9
2026-05-12,Tuesday,Chrome,Desktop,UK,Social Media,/landing-promo,2858,2247,611,3083,11983,0.6,301.9,178,0.1,12128.7,4.2
2026-05-12,Tuesday,Chrome,Desktop,UK,Social Media,/pricing,1391,1049,342,1595,5506,0.6,404.7,84,0.1,16108.9,11.6
2026-05-12,Tuesday,Chrome,Desktop,UK,Social Media,/products,1693,1478,215,1744,4361,0.6,313.3,128,0.1,33350.1,17.99
2026-05-12,Tuesday,Chrome,Desktop,UK,Unknown,/products,926,714,212,968,4414,0.5,499.8,131,0.1,36017.6,38.9
2026-05-12,Tuesday,Chrome,Desktop,USA,Direct,/about,3734,1594,2141,4063,14351,0.4,326.3,626,0.2,75764.61,18.57
2026-05-12,Tuesday,Chrome,Desktop,USA,Direct,/blog,1476,618,858,1668,1787,0.4,671.4,222,0.2,49720.1,33.7
2026-05-12,Tuesday,Chrome,Desktop,USA,Direct,/contact,2658,1539,1251,2851,10563,0.6,192.9,421,0.2,113927.05,40.12
2026-05-12,Tuesday,Chrome,Desktop,USA,Direct,/home,4189,2020,2169,4376,18248,0.5,420.3,722,0.2,252778.0,60.3
2026-05-12,Tuesday,Chrome,Desktop,USA,Direct,/landing-promo,4627,2057,2570,4645,6666,0.5,485.5,800,0.2,57747.2,12.5
2026-05-12,Tuesday,Chrome,Desktop,USA,Direct,/pricing,554,314,240,564,1774,0.5,288.3,90,0.2,8137.6,14.7
2026-05-12,Tuesday,Chrome,Desktop,USA,Direct,/products,4018,1754,2264,4197,15993,0.6,603.0,666,0.2,166295.6,41.4
2026-05-12,Tuesday,Chrome,Desktop,USA,Email,/contact,3143,1868,1275,3542,12137,0.5,668.0,565,0.2,171696.1,54.6
2026-05-12,Tuesday,Chrome,Desktop,USA,Email,/home,712,311,401,757,2936,0.3,209.8,128,0.2,33292.0,46.8
2026-05-12,Tuesday,Chrome,Desktop,USA,Organic Search,/about,2748,2041,707,2882,6606,0.4,177.2,386,0.1,89048.1,32.4
2026-05-12,Tuesday,Chrome,Desktop,USA,Organic Search,/blog,5173,3751,1785,5424,13864,0.577,422.2,819,0.2,199721.65,38.11
2026-05-12,Tuesday,Chrome,Desktop,USA,Organic Search,/contact,3047,1886,1161,3181,11467,0.309,210.3,494,0.2,154690.8,48.62
2026-05-12,Tuesday,Chrome,Desktop,USA,Organic Search,/home,2226,1608,571,2341,5715,0.495,397.1,351,0.195,84924.05,36.8
2026-05-12,Tuesday,Chrome,Desktop,USA,Organic Search,/landing-promo,2706,2103,587,3034,9374,0.388,378.6,409,0.161,94258.52,34.67
2026-05-12,Tuesday,Chrome,Desktop,USA,Organic Search,/pricing,1059,684,386,1098,3296,0.311,224.8,150,0.142,40018.97,36.46
2026-05-12,Tuesday,Chrome,Desktop,USA,Organic Search,/products,1937,1237,700,2119,2851,0.3,536.0,274,0.1,53160.2,27.4
2026-05-12,Tuesday,Chrome,Desktop,USA,Paid Search,/about,2973,2403,570,3307,12592,0.4,572.3,526,0.2,186777.1,62.8
2026-05-12,Tuesday,Chrome,Desktop,USA,Paid Search,/blog,4247,3377,870,4446,17768,0.6,450.5,764,0.2,140840.7,33.2
2026-05-12,Tuesday,Chrome,Desktop,USA,Paid Search,/contact,5423,4112,1311,5779,13905,0.501,401.8,932,0.2,138814.94,25.64
2026-05-12,Tuesday,Chrome,Desktop,USA,Paid Search,/home,4424,3837,587,4500,11938,0.52,587.4,787,0.2,114299.43,26.21
2026-05-12,Tuesday,Chrome,Desktop,USA,Paid Search,/landing-promo,376,313,63,419,726,0.4,317.3,62,0.2,12478.4,33.2
2026-05-12,Tuesday,Chrome,Desktop,USA,Paid Search,/pricing,5004,3996,876,5343,17073,0.55,311.8,901,0.2,110326.07,21.19
2026-05-12,Tuesday,Chrome,Desktop,USA,Paid Search,/products,1496,1316,181,1582,5976,0.456,397.1,250,0.2,54978.22,35.97
2026-05-12,Tuesday,Chrome,Desktop,USA,Referral,/blog,1583,1224,359,1736,3263,0.5,145.2,212,0.1,22060.1,13.9
2026-05-12,Tuesday,Chrome,Desktop,USA,Referral,/contact,1227,1019,208,1318,4167,0.426,214.1,160,0.1,12031.66,9.04
2026-05-12,Tuesday,Chrome,Desktop,USA,Referral,/home,1596,1254,342,1598,6184,0.3,231.9,229,0.1,49843.6,31.2
2026-05-12,Tuesday,Chrome,Desktop,USA,Referral,/landing-promo,1644,1445,199,1714,2787,0.6,454.1,236,0.1,11427.7,7.0
